tlp,group,reporttime,observable,cc,asn,confidence,tags,description,rdata,provider,altid_tlp,altid
green,everyone,2016-08-19T00:41:39Z,1k3gfo1fjtpsps6x7og222yul.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,ox47ij1k30z0pc2421jzzek7.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,15u9ge4bm1vdw2xz18dih8rha.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1fcdp2w14qmxml119bzlrushgo3.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,588lt915owka33xy9wc16nzfgx.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1ncmxxm1p9giva1j55abg3ld04n.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,llaoh31w9erw11u4pamegunkut.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1fgy48611z6vrxh4xouwwf85d6.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,139l1fpaqgj455xx1db1ux5rfe.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1nnavwr1o8don6ndnwq912l6x53.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1pf2omm18n1lwaycd3ocrzet53.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1brttq2fywv07if3wh2kq5xog.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,dlfpi5106kvzlo49lt21a7n57j.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,qge88s1e5ho6i1nbczv01rrheh0.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1aoujqptad7u2pcx0jg128frpa.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,v08eocanqvwyxy5dmnco0nrh.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,6clskr1me9rcdh1gi338hxcqt.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,p80zl91bb14xt1sz8mvj1qyhfse.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,13dhtv2yhq4eze9q9u11h4756i.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1tmtr3ih54hadatsguhl5xnm.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,3b5sgvktqhwns8ucsfl73ec8.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1m31map1f0wyo01vsb4jk1tjm8c3.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1mw6u0lqp1ep37g9rbe19c02he.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,nzty3i1hnhxor13rr9i61cnptbe.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,hf4zsyy52jw4rz1nopl72crm.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1vftm0l1qjr8m8155ymc391i3z9.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,8hc34ro5y8s311r2grg19rexb9.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,11i3i3qeut8biy2h0a84siwe1.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,lmz4l11vo36tnsopt4e13ewp77.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1octyioolyrxl47f1tm1nfhhm2.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1xlc8311415yjt1nuhtqp1ji9tor.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,z70pii1ed0jg16i9cljgnan4x.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,t2819913d5idk1olbj5j1xd6i89.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,13d6lzmeouet5ha9f8f1sa0cro.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,kri4jyb4ykyd12lfflfsmlm3l.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,auvxh91tbc45n104s5x61alsb1.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1r7jfsonx7zuohxxl5itqrj3w.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1v7mtgwd9mi9t1ud9cghoaf0gy.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,10jaufdqdtb4h1b3qdunzujn85.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1q3zbb51brhy7r1wzl9ot1broy86.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,uftvvb1s7w6451bu39bz18ocy98.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1rwf3671xe4fm2nl2xbtjckma5.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1w8gdnr180kqae1go6x61rmp3wp.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1ghfher100psqaeob5zl1wkyeed.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,rtr9bj12ijfn697zgsgvtuxfq.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1fzh08n1aqf6yl3wn41t1j5q6db.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,m94l4nf4y1hdee9x2ardusms.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1tj0s0w1xynorereb7tf1q97c0c.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,ci48839lnqhi1uuotj1ddm05w.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,ssoikj1gybbva1efsoio1qpf8xn.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,k9ec1v1xe0xzsekzx9bd7odhx.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,cewf0ontgvwp13v7pm1wdi3f2.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,l2va00r2xrgn1rihe7aaukd05.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1arwmui1rokh6d1p4kkkl4rr9wy.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,z89opc19e2xfg1yyn57vvr2nle.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1lsz7481rg878wxzoo2117n7c28.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1t4925b1wnz3to1amtlsf11r709y.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1wk1zn09kal2u1heux921qldzmj.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1hqykw11nuv48y1b4hm341n9amos.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,trsb2o1e8k1x1j8qgg514dvhz4.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1ehnd4y19yxriv7k44cq1iuhamc.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,gwmsfvw3jmg715snzpr1ky50t3.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,vjle911uceaep101sc2m18rzkm8.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,4j7i3idxqa121uehvrkhrfc5c.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1bswndbz5n7f7abo7z41kmuvp6.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,t6sj89fvn0pxxuk010c8wv.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1da3yas11xaf5y1hawbbz1ft0mao.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1y3y8za1pfhnop1sof0lmnrm48.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,19ajjm8vdyuh41t06cqs1h8jjie.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,blb63ji493i21thoruc8nctpn.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,x61jko1d3f6mc4qv49fcivrp.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1wp1m9i3wqa5ov5ffoa1up1xn4.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,lzbeqttdeta71rx12ytrlvnxg.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1qzteje1ntbvexyxdo2f18uaaqp.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,v3saog1x3960c1ux7k4k90kd0f.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,2xny281k9xvva1i1wnv4oofdv.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,15xzkg31wzs30telyd441fobp4d.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1fh52ieg836ihjnadjdm6cjgh.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,nsq7721nqzixgc6leowbp2iob.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1oe2ze11347cg3j5k1k1gwor8l.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1glrmurfqqvkfmx3puqmdu4yi.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1jxdg6zb05dm0vzxkmm1svjnnj.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,og7j7l1k35bmj1oxf0h410f0lw9.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,xcyeg6emwjlo6ykqb01e6nmcb.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,mbjfh8jt9q951qyyap81bxdjym.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,fu93njqnj3tdxr4q5i7v56sc.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1b26xn1ekg2n2wfom91hrk9nr.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,rjxrk43a5h4lfi2a751npqbmp.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,igt8coyxtb0t1ql3rcc1ndo6ac.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,pyffj41v4zzc7gap1ad1bwle95.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,g4j3691mlq5p518pfjkx1m7g9k.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,34f1pk1fw05hb1vkw6ird3bkc7.org,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1v2ulal11bdonf91cwdt7t3xvb.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,3fu5d716ranqr2w28212d2jjm.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,umtx1eb0mq8mpgou9lxvg4m5.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,10t09201js46yd64ph8m1n9wh5n.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1yv57vq11kbxvv35pogj19p8ou9.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1gfjfi11mbk8au1x47pjk15nbomk.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,14c6zjj1thkozy1vwjlo3150ppm5.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1cw7wt1pvck94r5y0691ilaewk.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,18ageh31bjvnb3w23xfigpnp0f.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,8f0tjzku0lyy1yiyu7otsv3nd.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,b2csjt1qrpncc1sr0bbvb9kdh3.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,107dgc77hre5ocbfga1qkuqox.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1rcdicsajkfo6qaw89e17rjjrn.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,k8vfu3f45ncylyc2yf104twkw.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,xy8n7uh5qg593bkzw1j3ptkz.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,eabey71mpygnh12jg8zk1chk4bc.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,gw03y81iaod1trx755516iqchs.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,w97tqa1m7xqdotkn0gr1c02e0e.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,i2lezalbtogc1lgl03y1bzkl1n.biz,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,pjujut7bktln3ugc7p173h40n.com,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
green,everyone,2016-08-19T00:41:39Z,1u8e4pefkapis1o60aao1ggswk7.net,,,85,botnet,Post Tovar GOZ DGA for 20 Aug 2016,,osint.bambenekconsulting.com,white,http://osint.bambenekconsulting.com/manual/ptgoz.txt
